id,name_hu,name_de,name_en,locality,region,region_de,region_en,type,category,difficulty,difficulty_de,difficulty_en,distance_km,duration_min,elevation_gain_m,intro,intro_de,intro_en,highlights,highlights_de,highlights_en,access_notes,access_notes_de,access_notes_en,opening_info,opening_info_de,opening_info_en,ticket_info,ticket_info_de,ticket_info_en,website,phone,latitude,longitude,photo,photo_source,map_link,status,last_verified
balaton-fonyod-hill-park-fonyod,Balaton-Fonyod Hill Park,Balaton-Fonyod Hill Park ,Balaton–Fonyód Hill Park,Fonyod,Dél,Süd,South,Poi,Park/Sétány,Könnyű,Leicht,Easy,,,,"„A Fonyód Hill Park tulajdonképpen a Sipos-hegy lábánál elterülő, újonnan modernizált közösségi és pihenőparkot jelöli, amely a város turisztikai megújulásának részeként jött létre. Ez a terület összeköti a kikötő környékét a hegyi látnivalókkal: gondozott sétányok, modern padok, árnyas pihenőhelyek és egy látványos, Balaton-tematikájú játszótér várja itt a látogatókat. Az applikációdban érdemes úgy szerepeltetni, mint a tökéletes ’bázist’, ahonnan a Sipos-hegyi kilátó vagy a Panoráma sétány felé indulhatnak a túrázók egy rövid pihenő után.”","""Der Fonyód Hill Park ist ein neu modernisierter Gemeinschafts- und Erholungspark am Fuße des Sipos-Berges, der im Rahmen der touristischen Erneuerung der Stadt entstanden ist. Dieses Areal verbindet die Gegend um den Hafen mit den Sehenswürdigkeiten am Berg: Gepflegte Promenaden, moderne Bänke, schattige Rastplätze und ein spektakulärer Spielplatz mit Balaton-Thematik erwarten hier die Besucher. In deiner App empfiehlt es sich, den Park als perfekte „Basis“ darzustellen, von der aus Wanderer nach einer kurzen Pause zum Sipos-Bergaussichtsturm oder zur Panorama-Promenade aufbrechen können."" ","""The Fonyód Hill Park is a newly modernized community and recreational park situated at the foot of Sipos Hill, created as part of the city's tourism revitalization. This area connects the harbor district with the hillside attractions: well-kept walkways, modern benches, shaded resting spots, and a spectacular Lake Balaton-themed playground await visitors. In your app, it’s worth featuring it as the perfect 'base' where hikers can set off toward the Sipos Hill Lookout or the Panorama Promenade after a short rest."" ",,,,,,,,,,,,,,,46.739063618446416,17.53735860170636,,,,to-verify,2025-10-06
balatonbereny-csicsergo-sziget-balatonbereny,Balatonberény Csicsergő-sziget,"Csicsergő-Insel, Balatonberény ","Csicsergő Island, Balatonberény",Balatonberény,Dél,Süd,South,Poi,POI,Könnyű,Leicht,Easy,,,,"„A balatonberényi Csicsergő-sziget egy 1,5 hektáros, vadregényes természetvédelmi terület, amely nevét a rajta fészkelő gazdag madárvilágról kapta. Az 1980-as évek partvédelmi munkálatai során nyerte el mai formáját, és a vízállástól függően hol szigetként, hol félszigetként látogatható egy kis fahídon keresztül. A terület igazi „dzsungelhangulatot” áraszt a vízre hajló fákkal és a nádasokkal, 2022 decembere óta pedig egy 9 méter magas, modern madárles kilátó is várja a látogatókat, ahonnan pazar panoráma nyílik a tanúhegyekre.”","""Die Insel Csicsergő (Zwitscher-Insel) in Balatonberény ist ein 1,5 Hektar großes, wildromantisches Naturschutzgebiet, das seinen Namen der dort nistenden, reichen Vogelwelt verdankt. Seine heutige Form erhielt das Areal während der Uferschutzarbeiten in den 1980er Jahren und kann je nach Wasserstand entweder als Insel oder als Halbinsel über eine kleine Holzbrücke besucht werden. Das Gebiet versprüht mit seinen über das Wasser hängenden Bäumen und dem Schilfgürtel eine echte „Dschungelatmosphäre“. Seit Dezember 2022 erwartet zudem ein 9 Meter hoher, moderner Vogelbeobachtungsturm die Besucher, von dem aus sich ein prächtiges Panorama auf die Zeugenberge bietet."" ","""The Csicsergő Island in Balatonberény is a 1.5-hectare, wild and romantic nature reserve, which got its name (meaning 'Chirping') from the rich birdlife nesting upon it. It took its current form during the coastal protection works of the 1980s and, depending on the water level, can be visited either as an island or a peninsula via a small wooden bridge. The area exudes a true 'jungle atmosphere' with trees leaning over the water and reed beds; since December 2022, a 9-meter-high, modern birdwatch lookout also awaits visitors, offering a magnificent panorama of the witness mountains."" ",,,,,,,,,,,,,,,46.71664343082705,17.33330303783668,,,,to-verify,2025-10-06
fenekpusztai-madargyuruzo-allomas-a-kilato-atmenetileg-zarva,Fenékpusztai Madárgyűrűző Állomás (a kilátó átmenetileg zárva!),Vogelberingungsstation Fenékpuszta (Der Aussichtsturm ist vorübergehend geschlossen!) ,Fenékpuszta Bird Ringing Station (lookout temporarily closed),Keszthely,Nyugat,West,West,Poi,Kilátó,Könnyű,Leicht,Easy,,,,"„ A fenékpusztai Madárgyűrűző Állomás a Kis-Balaton kapujában található, és az ország egyik legrégebbi, folyamatosan működő természetvédelmi bázisa. Az állomáson a látogatók testközelből figyelhetik meg a szakemberek munkáját, sőt, a szerencsésebbek a befogott és meggyűrűzött kismadarak szabadon engedésében is részt vehetnek. A területen egy kisebb bemutatóhely és madármentő központ is működik, ahol sérült gólyákkal és ragadozó madarakkal találkozhatunk, így az appodban a családok és a természetfotósok egyik kedvenc pontja lehet.(átmenetileg zárva! Tájékozódni kell a nyitásról!)”","""Die Vogelberingungsstation in Fenékpuszta befindet sich am Tor zum Kleinen Balaton (Kis-Balaton) und ist eine der ältesten kontinuierlich betriebenen Naturschutzstationen des Landes. Besucher können hier die Arbeit der Experten aus nächster Nähe beobachten, und wer Glück hat, darf sogar bei der Freilassung der gefangenen und beringten Vögel mithelfen. Auf dem Gelände gibt es zudem eine kleine Ausstellungsstätte und ein Vogelrettungszentrum, in dem verletzte Störche und Raubvögel versorgt werden, was den Ort zu einem der beliebtesten Ziele für Familien und Naturfotografen in deiner App macht. (Vorübergehend geschlossen! Bitte informieren Sie sich über die Wiedereröffnung!)"" ","""The Bird Ringing Station in Fenékpuszta is located at the gateway to Kis-Balaton and is one of the oldest continuously operating nature conservation bases in the country. At the station, visitors can observe the work of specialists up close, and the luckier ones can even participate in releasing the captured and ringed small birds. A small exhibition area and a bird rescue center also operate on the site, where one can see injured storks and birds of prey, making it a favorite spot for families and nature photographers in your app. (Temporarily closed! Please check for reopening updates!)"" ",,,,,,,,,,,,,,,46.71252421053353,17.248546551328637,,,,to-verify,2025-10-06
szantod-szantod-kisfaludy-utcai-kilato,Szántód Kisfaludy utcai kilátó,"Aussichtsturm in der Kisfaludy Straße, Szántód ","Kisfaludy Street Lookout, Szántód",Szántód,Dél,Süd,South,Poi,Kilátó,Könnyű,Leicht,Easy,,,,"„ A szántódi Kisfaludy utcai kilátó (vagy kilátópont) egy igazi helyi gyöngyszem a Balaton-parton, amelyet nemrég, a 2020-as évek elején újítottak fel. Ez egy kisméretű, stégszerűen a víz fölé nyúló építmény és napozóterasz, amely a Kisfaludy utca végén, közvetlenül a nádas mellett kínál zavartalan panorámát a Tihanyi-félszigetre. Az applikációdba érdemes úgy beleírni, mint egy eldugott, romantikus pihenőhelyet, ahol a látogatók egy kényelmes fa platformról élvezhetik a víz közelségét és a naplementét, távol a nagy strandok zajától.”","""Der Aussichtspunkt in der Kisfaludy-Straße in Szántód ist ein wahres lokales Juwel am Plattenseeufer, das erst kürzlich, Anfang der 2020er Jahre, renoviert wurde. Es handelt sich um eine kleine, stegartig über das Wasser ragende Konstruktion mit Sonnenterrasse am Ende der Kisfaludy-Straße, die direkt neben dem Schilfgürtel ein ungestörtes Panorama auf die Halbinsel Tihany bietet. In deiner App empfiehlt es sich, diesen Ort als versteckten, romantischen Ruhepunkt zu beschreiben, an dem Besucher auf einer komfortablen Holzplattform die Nähe des Wassers und den Sonnenuntergang fernab vom Lärm der großen Strände genießen können."" ","""The Kisfaludy Street Lookout (or viewpoint) in Szántód is a true local gem on the shores of Lake Balaton, recently renovated in the early 2020s. It is a small, pier-like structure and sun terrace extending over the water at the end of Kisfaludy Street, offering an undisturbed panorama of the Tihany Peninsula right next to the reed beds. In your app, it’s worth describing it as a hidden, romantic resting spot where visitors can enjoy the proximity of the water and the sunset from a comfortable wooden platform, far from the noise of the large beaches."" ",,,,,,,,,,,,,,,46.86619829677991,17.8982986396994,,,,to-verify,2025-10-20
balatonfured-loczy-barlang,Lóczy-barlang,Lóczy-Höhle ,Lóczy Cave,Balatonfüred,Észak,Nord,North,Poi,Barlang,Közepes,Mittel,Moderate,,,,"„ A Tamás-hegy nyugati oldalában 1882-ben feltárt és 1934-ben megnyitott barlang jelentős természeti és idegenforgalmi értékkel rendelkezik. A hegységképző erők hatására vízszintes helyzetükből kibillent középső-triász korú, látványos mészkő rétegek zárják körül a mélyből feltörő langyos vizek által kioldott barlangot.”","""Die 1882 an der Westseite des Tamás-Berges entdeckte und 1934 eröffnete Höhle besitzt einen bedeutenden Natur- und Tourismuswert. Die durch aus der Tiefe aufsteigendes lauwarmes Wasser gelöste Höhle ist von spektakulären Kalksteinschichten aus der Mittel-Trias-Zeit umgeben, die durch gebirgsbildende Kräfte aus ihrer horizontalen Lage gekippt wurden."" ","""Discovered in 1882 on the western side of Tamás Hill and opened in 1934, this cave possesses significant natural and touristic value. The cave, dissolved by lukewarm waters rising from the depths, is enclosed by spectacular Middle Triassic limestone layers that were tilted from their horizontal position by mountain-forming forces."" ",,,,,,,,,,,,,,,46.97036170375241,17.873328054763746,,,,to-verify,2025-10-20
badacsonytomaj-rozsako,Rózsakő,Rózsakő (Rosenstein) ,Rose Stone,Badacsonytomaj,Észak,Nord,North,Poi,Szikla,Könnyű,Leicht,Easy,,,,"„ Lapos teteje és a tóra néző panorámája miatt tökéletesen alkalmas az ücsörgésre . Azok a szerelmesek, akik kézen fogva, háttal a Balatonnak leülnek a kőre, egy éven belül egybekelnek. Más értelmezés szerint az is elég, ha egy lány ül le a kőre, és a kedvesére gondolva felsóhajt.”","""Aufgrund seiner flachen Oberseite und des Panoramablicks auf den See eignet er sich perfekt zum Verweilen. Verliebte, die sich Hand in Hand mit dem RÃ¼cken zum Plattensee auf den Stein setzen, werden innerhalb eines Jahres heiraten. Einer anderen Deutung nach genÃ¼gt es auch, wenn sich ein MÃ¤dchen auf den Stein setzt und an ihren Liebsten denkend seufzt."" ","""Due to its flat top and panorama overlooking the lake, it is perfectly suited for sitting and relaxing. Legend has it that lovers who sit on the stone hand-in-hand with their backs to Lake Balaton will be married within a year. According to another interpretation, it is enough for a girl to sit on the stone and sigh while thinking of her sweetheart."" ",,,,,,,,,,,,,,,46.795818895552536,17.496308980170898,,,,to-verify,2025-10-20
fonyod-balaton-szel-szobor,Balaton szél szobor,Skulptur „Wind des Balaton“ ,Wind of Lake Balaton Statue,Fonyód,Dél,Süd,South,Poi,Szobor/Emlékhely,Könnyű,Leicht,Easy,,,,"„ A fonyódi Balatoni szél (vagy Balatonszél) szobor a Szaplonczay sétány egyik legikonikusabb alkotása, amelyet ifj. Pál Mihály szobrászművész készített és 1987-ben avattak fel. A bronzból készült, modern stílusú szobor egy lobogó hajú nőalakot ábrázol, aki a tó felé fordulva mintha maga lenne a megelevenedett balatoni szél. Az alkotás a sétány peremén áll, így a háttérben Badacsony és a tanúhegyek vonulata ad neki lenyűgöző keretet, ami miatt a turisták egyik kedvenc fotópontjává vált.”","""Die Statue „Balaton-Wind“ (Balatoni szél) in Fonyód ist eines der ikonischsten Werke der Szaplonczay-Promenade; sie wurde von dem Bildhauer Mihály Pál Jr. geschaffen und im Jahr 1987 eingeweiht. Die im modernen Stil gefertigte Bronzestatue stellt eine Frauenfigur mit wehendem Haar dar, die sich dem See zuwendet, als wäre sie der lebendig gewordene Wind des Plattensees. Da das Kunstwerk am Rande der Promenade steht, bilden der Badacsony und die Kette der Zeugenberge im Hintergrund einen beeindruckenden Rahmen, was die Statue zu einem der beliebtesten Fotopunkte für Touristen gemacht hat."" ","""The 'Balaton Wind' (Balatoni szél) statue in Fonyód is one of the most iconic works on the Szaplonczay Promenade, created by sculptor Mihály Pál Jr. and inaugurated in 1987. The modern-style bronze statue depicts a female figure with flowing hair, turning toward the lake as if she were the Balaton wind brought to life. Standing on the edge of the promenade, the statue is framed by the stunning backdrop of Badacsony and the range of witness mountains, making it one of the favorite photo spots for tourists."" ",,,,,,,,,,,,,,,46.74192619343686,17.54037659551037,,,,to-verify,2025-10-20
fonyod-walko-kilato,Walkó kilátó,Walkó-Aussichtspunkt ,Walkó Lookout Tower,Fonyód,Dél,Süd,South,Poi,Kilátó,Könnyű,Leicht,Easy,,,,"„ A Walko-kilátót 1926-ban állíttatta Walko Lajos konzervatív politikus, bankelnök. A Sipos-hegy lábánál, a József utcán – az ország egyik legszebb szerpentin útjának emelkedőjén a kilátótól csodálatos panoráma tárul elénk a Balaton északi partján magasodó tanúhegyekkel.”","""Die Walko-Aussichtsplattform wurde 1926 von Lajos Walko, einem konservativen Politiker und Bankpräsidenten, errichtet. Am Fuße des Sipos-Berges in der József-Straße – am Anstieg einer der schönsten Serpentinenstraßen des Landes – bietet sich von der Plattform aus ein herrlicher Panoramablick auf die Zeugenberge am Nordufer des Plattensees."" ","""The Walko Lookout was commissioned in 1926 by Lajos Walko, a conservative politician and bank president. Located at the foot of Sipos Hill on József Street—on the ascent of one of the country's most beautiful serpentine roads—the lookout offers a magnificent panorama of the witness mountains rising on the northern shore of Lake Balaton."" ",,,,,,,,,,,,,,,46.74714636156923,17.549083864823555,,,,to-verify,2025-10-20
fonyod-emberpar-szobor,Emberpár szobor,Menschenpaar-Skulptur ,Statue of a Couple,Fonyód,Dél,Süd,South,Poi,Szobor/Emlékhely,Könnyű,Leicht,Easy,,,,"„ A Fonyódi móló területén látható Emberpár nevet viselő szobor Fonyód szimbóluma. Megalkotója Kiss István. Az 1960-ban, alumíniumból készült alkotás két fiatalt ábrázol, akik egymás kezét fogva a víz felé néznek.”","""Die Statue mit dem Namen „Menschenpaar“ (Emberpár) am Molenbereich von Fonyód ist ein Wahrzeichen der Stadt. Ihr Schöpfer ist István Kiss. Das 1960 aus Aluminium gefertigte Werk stellt zwei junge Menschen dar, die sich an den Händen halten und auf das Wasser blicken."" ","""The statue named 'Couple' (Emberpár), located in the area of the Fonyód pier, is a symbol of Fonyód. Created by István Kiss in 1960 and made of aluminum, the artwork depicts two young people holding hands and looking out toward the water."" ",,,,,,,,,,,,,,,46.7518731494022,17.55469183598802,,,,to-verify,2025-10-20
monoszlo-hegyestu,Hegyestű,Hegyestű (Geologischer Schauplatz) ,Hegyestű Geological Site,Monoszló,Észak,Nord,North,Poi,Szikla,Közepes,Mittel,Moderate,,,,"„A Monoszló melletti Hegyestű (vagy Hegyes-tű) az ország egyik legkülönlegesebb geológiai látványossága: egy 8 millió évvel ezelőtti vulkán kráterében megrekedt láva hűlt itt ki, monumentális, függőleges bazaltoszlopokká szilárdulva. A hegy északi felét az 1930 és 1970 közötti bányászat során szabályosan „lefejtették”, ám ennek köszönhetően ma Európában is ritka módon, szinte anatómiai pontossággal láthatunk bele egy egykori tűzhányó belsejébe. A 337 méter magas csúcsra kiépített lépcsősor vezet, ahonnan pazar panoráma nyílik a Káli-medencére és a Balaton tanúhegyeire.”","""Der Hegyestű (oder Hegyes-tű) bei Monoszló ist eine der außergewöhnlichsten geologischen Sehenswürdigkeiten des Landes: Hier kühlte in einem Vulkankrater vor 8 Millionen Jahren eingeschlossene Lava ab und erstarrte zu monumentalen, vertikalen Basaltsäulen. Die Nordseite des Berges wurde durch den Bergbau zwischen 1930 und 1970 regelrecht „abgetragen“, doch dank dieses Umstandes können wir heute – in Europa fast einzigartig – mit beinahe anatomischer Genauigkeit in das Innere eines einstigen Vulkans blicken. Eine ausgebaute Treppe führt zum 337 Meter hohen Gipfel, von dem aus sich ein prachtvolles Panorama auf das Káli-Becken und die Zeugenberge des Plattensees bietet."" ","""Hegyestű (or Hegyes-tű) near Monoszló is one of the country’s most unique geological attractions: lava trapped in the crater of a volcano 8 million years ago cooled here, solidifying into monumental, vertical basalt columns. The northern half of the mountain was literally 'quarried away' during mining operations between 1930 and 1970, but as a result, we can now see into the interior of a former volcano with almost anatomical precision—a rare sight even by European standards. A built-in staircase leads to the 337-meter-high summit, offering a magnificent panorama of the Káli Basin and the witness mountains of Lake Balaton."" ",,,,,,,,,,,,,,,46.89046455227522,17.648359960841752,,,,to-verify,2025-10-20
tihany-tihany-urgelatogato,Tihany ürgelátogató,"Ziesel-Besuch, Tihany ","Ground Squirrel Visitor Area, Tihany",Tihany,Észak,Nord,North,Poi,POI,Könnyű,Leicht,Easy,,,,"„ A Belső-tónál különleges lehetőségünk van megfigyelni ezeket az aranyos, ma már fokozottan védett rágcsálókat a természetes környezetükben. Jelenleg kb. 1500-2000 ürge él a területen.”","""Am Inneren See (Belső-tó) haben wir die besondere Gelegenheit, diese niedlichen, heute streng geschützten Nagetiere in ihrer natürlichen Umgebung zu beobachten. Zurzeit leben etwa 1.500–2.000 Ziesel in diesem Gebiet."" ","""At the Inner Lake (Belső-tó), we have a special opportunity to observe these cute, now strictly protected rodents in their natural environment. Currently, about 1,500–2,000 ground squirrels live in the area."" ",,,,,,,,,,,,,,,46.90681547611274,17.885095537851218,,,,to-verify,2025-10-20
tihany-tihany-gemeskut,Tihany gémeskút,"Ziehbrunnen, Tihany ","Traditional Sweep Well, Tihany",Tihany,Észak,Nord,North,Poi,POI,Könnyű,Leicht,Easy,,,,„ Ebben a nosztalgikus környezetben még egy gémeskút is felsejlik a csodálatos környezet egy kis szegletében.”,"""In dieser nostalgischen Umgebung taucht in einem kleinen Winkel der wunderbaren Kulisse sogar ein Schadoof (Ziehbrunnen) auf."" ","""In this nostalgic setting, even a shadoof (sweep well) emerges in a small corner of the wonderful surroundings."" ",,,,,,,,,,,,,,,46.90871483259164,17.887635095523212,,,,to-verify,2025-10-20
tihany-tihany-kiserdo-teto,Tihany Kiserdő-tető,"Kiserdő-Gipfel, Tihany ","Kiserdő Summit, Tihany",Tihany,Észak,Nord,North,Poi,Kilátópont,Könnyű,Leicht,Easy,,,,"„ A tihanyi Kiserdő-tető a félsziget szívében, az Ófalu és a Külső-tó között emelkedő, különleges sziklaképződményekkel tarkított magaslat. A terület legfőbb látványosságai az úgynevezett szélmarta sziklák, amelyeket az évezredek során a szél és a víz eróziója formált bizarr, lyukacsos alakzatokká a vulkáni kőzetben. A tetőről nemcsak a Balaton víztükrére, hanem a félsziget belső tavaira is egyedülálló rálátás nyílik, a tanösvény pedig kényelmesen bejárható, így a túrázók és a fotósok egyik kedvenc célpontja.”","""Der Kiserdő-tető in Tihany ist eine Anhöhe im Herzen der Halbinsel, die zwischen dem Alten Dorf (Ófalu) und dem Äußeren See (Külső-tó) emporragt und von besonderen Felsformationen geprägt ist. Die Hauptattraktionen des Gebiets sind die sogenannten „windgepeitschten Felsen“, die im Laufe von Jahrtausenden durch Wind- und Wassererosion zu bizarren, löchrigen Gebilden im Vulkangestein geformt wurden. Vom Gipfel aus bietet sich nicht nur ein einzigartiger Blick auf den Wasserspiegel des Plattensees, sondern auch auf die Binnenseen der Halbinsel. Der Lehrpfad ist bequem begehbar, was den Ort zu einem der beliebtesten Ziele für Wanderer und Fotografen macht."" ","""Kiserdő-tető in Tihany is an upland in the heart of the peninsula, rising between the Old Village (Ófalu) and the Outer Lake (Külső-tó), dotted with unique rock formations. The area's main attractions are the so-called 'wind-eroded rocks,' which over millennia have been shaped into bizarre, porous formations in the volcanic rock by wind and water erosion. From the summit, there is a unique view not only of the surface of Lake Balaton but also of the inner lakes of the peninsula, and since the nature trail is easily accessible, it is a favorite destination for both hikers and photographers."" ",,,,,,,,,,,,,,,46.91448791759197,17.875490795523618,,,,to-verify,2025-10-20
tihany-tihany-belso-to,Tihany Belső-tó,"Belső-tó (Innerer See), Tihany ","Inner Lake, Tihany",Tihany,Észak,Nord,North,Poi,POI,Könnyű,Leicht,Easy,,,,"„ A 30 hektár területű Belső-tó a Tihanyi-félsziget közepén terül el, a Balaton szintjénél 25 méterrel magasabban. A tó az egykor itt működött vulkánoknak köszönheti a létrejöttét: a félsziget belső, lefolyástalan tavai az egykori kráterek helyén alakultak ki. Csodálatos képződmény a tó melletti kis tó.”","""Der 30 Hektar große Innere See (Belső-tó) erstreckt sich in der Mitte der Halbinsel Tihany, 25 Meter über dem Spiegel des Plattensees. Der See verdankt seine Entstehung den einst hier aktiven Vulkanen: Die inneren, abflusslosen Seen der Halbinsel bildeten sich an der Stelle der einstigen Krater. Der kleine Teich neben dem See ist eine wundervolle Formation."" ","""The 30-hectare Inner Lake (Belső-tó) lies in the center of the Tihany Peninsula, 25 meters higher than the level of Lake Balaton. The lake owes its existence to the volcanoes that once active here: the inner, undrained lakes of the peninsula were formed in the basins of former craters. The small pond next to the lake is a wonderful formation."" ",,,,,,,,,,,,,,,46.90993630907481,17.887859412563998,,,,to-verify,2025-10-20
gyenesdias-murvabanya,Murvabánya,Schottergrube ,Gravel Quarry,Gyenesdiás,Nyugat,West,West,Poi,Kilátópont,Könnyű,Leicht,Easy,,,,"„ A felhagyott bányagödör, ahol korábban bányászati munkák folytak. A bányamunkák már befejeződtek, de azóta a természet fantasztikusan szépet alkotott. A gödör oldalában és alján a lecsorgó esővíz látványos felszíni formákat alakított ki: folyóvölgyeket, hegyvonulatokat, kanyonokat.”","""Die stillgelegte Grube, in der früher Bergbauarbeiten stattfanden. Die Bergbauarbeiten sind zwar abgeschlossen, doch seither hat die Natur etwas fantastisch Schönes geschaffen. An den Wänden und am Boden der Grube hat das herabfließende Regenwasser spektakuläre Oberflächenformen geformt: Flusstäler, Gebirgsketten und Canyons."" ","""The abandoned quarry pit where mining operations were previously carried out. Although the mining works have finished, nature has since created something fantastically beautiful. On the sides and bottom of the pit, trickling rainwater has shaped spectacular surface formations: river valleys, mountain ranges, and canyons."" ",,,,,,,,,,,,,,,46.77895784766153,17.291711037841416,,,,to-verify,2025-10-20
balatonfured-loczy-lajos-tanosveny,Lóczy Lajos tanösvény,Lajos-Lóczy-Lehrpfad ,Lajos Lóczy Study Trail,Balatonfüred,Észak,Nord,North,Tura,Tanösvény,Könnyű,Leicht,Easy,,,,"„ A tihanyi Lóczy Lajos tanösvény az ország első tanösvénye volt (1970-ben hozták létre), amely mintegy 11 kilométer hosszan vezeti végig a látogatókat a félsziget legfontosabb természeti és geológiai kincsei között. Az útvonal érinti többek között a Barátlakásokat, az Apáti-hegyet és a különleges gejzírkúpokat is, miközben hét állomáson keresztül mutatja be a környék vulkanikus múltját és egyedülálló élővilágát. A túra során a félsziget szinte minden pontjáról más-más perspektívából láthatjuk a Balatont és a Belső-tavat, így ez a félsziget legátfogóbb élményét nyújtó útvonala.”","""Der Lajos-Lóczy-Lehrpfad in Tihany war der erste Lehrpfad des Landes (eröffnet 1970) und führt Besucher auf einer Länge von etwa 11 Kilometern zu den wichtigsten Natur- und Geoschätzen der Halbinsel. Die Route berührt unter anderem die Einsiedlerhöhlen (Barátlakások), den Apáti-Berg sowie die besonderen Geysirkegel und stellt an sieben Stationen die vulkanische Vergangenheit sowie die einzigartige Flora und Fauna der Umgebung vor. Während der Wanderung lassen sich der Plattensee und der Innere See von fast jedem Punkt der Halbinsel aus unterschiedlichen Perspektiven betrachten, was diesen Weg zur umfassendsten Erlebnisroute der Halbinsel macht."" ","""The Lajos Lóczy Nature Trail in Tihany was the first nature trail in the country (established in 1970), leading visitors along approximately 11 kilometers through the peninsula's most important natural and geological treasures. The route touches upon sites such as the Hermit's Caves (Barátlakások), Apáti Hill, and the unique geyser cones, while presenting the area's volcanic past and unique wildlife through seven stations. During the hike, Lake Balaton and the Inner Lake can be seen from different perspectives from almost every point of the peninsula, making this the most comprehensive experiential route on the peninsula."" ",,,,,,,,,,,,,,,46.97048984840177,17.872297236700938,,,,to-verify,2025-10-20
balatonszemes-balatonszemes-sohajok-hidja,Balatonszemes Sóhajok hídja,"Seufzerbrücke, Balatonszemes ","Bridge of Sighs, Balatonszemes",Balatonszemes,Dél,Süd,South,Poi,Híd,Könnyű,Leicht,Easy,,,,"„ A balatonszemesi Sóhajok hídja a település egyik legromantikusabb pontja, amely a Bagolyvár mellett, egy mély vízmosás felett köti össze a Hunyadi utcát a Ciszterci utcával. A patinás, íves kőhíd nevét – a velencei eredetihez hasonlóan – a rajta áthaladó szerelmesek sóhajairól kapta, és gyönyörű, buja zöld környezetben található. Az appodba érdemes úgy bevezetni, mint egy eldugott, békebeli hangulatú átjárót, amely tökéletes helyszín egy rövid megállóra vagy egy hangulatos fotóra a szemesi domboldalban.”","""Die Seufzerbrücke in Balatonszemes ist einer der romantischsten Punkte des Ortes, die neben der Eulenburg (Bagolyvár) über eine tiefe Wasserrinne hinweg die Hunyadi-Straße mit der Ciszterci-Straße verbindet. Die prestigeträchtige, gewölbte Steinbrücke erhielt ihren Namen – ähnlich wie das venezianische Original – nach den Seufzern der Liebenden, die sie überquerten, und liegt in einer wunderschönen, üppigen grünen Umgebung. In deiner App empfiehlt es sich, sie als einen versteckten Durchgang mit friedlicher Atmosphäre aus der „guten alten Zeit“ vorzustellen, der ein perfekter Ort für einen kurzen Zwischenstopp oder ein stimmungsvolles Foto am Hang von Szemes ist.""","""The Bridge of Sighs in Balatonszemes is one of the most romantic spots in the settlement, located next to the Owl Castle (Bagolyvár), connecting Hunyadi Street with Ciszterci Street over a deep gully. The prestigious, arched stone bridge—similar to the Venetian original—was named after the sighs of lovers crossing it and is situated in a beautiful, lush green environment. In your app, it is worth introducing it as a hidden gateway with a peaceful, old-world atmosphere, making it a perfect location for a brief stop or a charming photo on the hillside of Szemes."" ",,,,,,,,,,,,,,,46.8110078287994,17.77717073784389,,,,to-verify,2025-10-20
